"∞¸√¯º“","∞¸√¯¿œΩ√","«•√˛ºˆø¬(°…)","«•√˛ ø∞∫–(psu)","«•√˛ DO(mg/L)","«•√˛ºˆΩ…(m)","¡ﬂ√Êºˆø¬(°…)","¡ﬂ√Êø∞∫–(psu)","¡ﬂ√ÊDO(mg/L)","¡ﬂ√˛ºˆΩ…(m)","¿˙√˛ºˆø¬(°…)","¿˙√˛ ø∞∫–(psu)","¿˙√˛ DO(mg/L)","¿˙√˛ºˆΩ…(m)"
∞≠∏™(bgna3),"2015-04-25 03:00",7.2,,,5,6.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-25 03:30",7.4,,,5,6.8,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-25 04:00",7.4,,,5,6.8,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-25 04:30",7.2,,,5,6.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-25 05:00",7.2,,,5,6.9,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-25 05:30",7.3,,,5,7,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-25 06:00",7.3,,,5,7.1,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-25 06:30",7.4,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-25 07:00",7.4,,,5,7.3,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-25 07:30",7.4,,,5,7.3,,,20,6.5,,,30
∞≠∏™(bgna3),"2015-04-25 08:00",7.3,,,5,7.3,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-25 08:30",7.6,,,5,7.3,,,20,6.6,,,30
∞≠∏™(bgna3),"2015-04-25 09:00",7.8,,,5,7.4,,,20,6.6,,,30
∞≠∏™(bgna3),"2015-04-25 09:30",7.8,,,5,7.3,,,20,6.7,,,30
∞≠∏™(bgna3),"2015-04-25 10:00",7.9,,,5,7.4,,,20,6.7,,,30
∞≠∏™(bgna3),"2015-04-25 10:30",7.8,,,5,7.3,,,20,6.7,,,30
∞≠∏™(bgna3),"2015-04-25 11:00",7.8,,,5,7.3,,,20,6.8,,,30
∞≠∏™(bgna3),"2015-04-25 11:30",7.9,,,5,7.4,,,20,6.7,,,30
∞≠∏™(bgna3),"2015-04-25 12:00",7.9,,,5,7.4,,,20,6.7,,,30
∞≠∏™(bgna3),"2015-04-25 12:30",7.9,,,5,7.4,,,20,6.8,,,30
∞≠∏™(bgna3),"2015-04-25 13:00",8.5,,,5,7.4,,,20,6.8,,,30
∞≠∏™(bgna3),"2015-04-25 13:30",8.4,,,5,7.4,,,20,6.8,,,30
∞≠∏™(bgna3),"2015-04-25 14:00",8.5,,,5,7.4,,,20,6.9,,,30
∞≠∏™(bgna3),"2015-04-25 14:30",8.6,,,5,7.3,,,20,6.7,,,30
∞≠∏™(bgna3),"2015-04-25 15:00",8.6,,,5,7,,,20,6.6,,,30
∞≠∏™(bgna3),"2015-04-25 15:30",8.4,,,5,6.8,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-25 16:00",8.4,,,5,6.9,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-25 16:30",8.2,,,5,6.8,,,20,6.2,,,30
∞≠∏™(bgna3),"2015-04-25 17:00",8,,,5,6.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-25 17:30",7.9,,,5,6.9,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-25 18:00",7.8,,,5,6.9,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-25 18:30",7.8,,,5,6.8,,,20,6.2,,,30
∞≠∏™(bgna3),"2015-04-25 19:00",7.8,,,5,6.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-25 19:30",7.8,,,5,6.5,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-25 20:00",7.9,,,5,6.6,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-25 20:30",7.9,,,5,6.6,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-25 21:00",7.9,,,5,6.8,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-25 21:30",7.8,,,5,6.8,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-25 22:00",7.8,,,5,6.8,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-25 22:30",7.8,,,5,6.8,,,20,6.2,,,30
∞≠∏™(bgna3),"2015-04-25 23:00",7.8,,,5,6.7,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-25 23:30",7.7,,,5,6.8,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-26 00:00",7.7,,,5,6.7,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-26 00:30",7.6,,,5,6.9,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-26 01:00",7.4,,,5,6.7,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-26 01:30",7.6,,,5,6.6,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-26 02:00",7.5,,,5,6.6,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-26 02:30",7.4,,,5,6.8,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-26 03:00",7.4,,,5,6.9,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-26 03:30",7.3,,,5,6.7,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-26 04:00",7.3,,,5,6.9,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-26 04:30",7.3,,,5,6.9,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-26 05:00",7.4,,,5,6.9,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-26 05:30",7.4,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-26 06:00",7.4,,,5,6.6,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-26 06:30",7.3,,,5,6.3,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-26 07:00",7.4,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 07:30",7.4,,,5,6.1,,,20,5.5,,,30
∞≠∏™(bgna3),"2015-04-26 08:00",7.6,,,5,6.2,,,20,5.3,,,30
∞≠∏™(bgna3),"2015-04-26 08:30",7.6,,,5,6.3,,,20,5.5,,,30
∞≠∏™(bgna3),"2015-04-26 09:00",7.7,,,5,6.4,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 09:30",7.7,,,5,6.1,,,20,5.4,,,30
∞≠∏™(bgna3),"2015-04-26 10:00",7.6,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 10:30",7.6,,,5,6.2,,,20,5.4,,,30
∞≠∏™(bgna3),"2015-04-26 11:00",7.6,,,5,6.3,,,20,5.5,,,30
∞≠∏™(bgna3),"2015-04-26 11:30",7.7,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 12:00",7.6,,,5,6.7,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 12:30",7.6,,,5,6.6,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 13:00",7.5,,,5,6.1,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 13:30",7.7,,,5,6.8,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 14:00",7.8,,,5,6.6,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-26 14:30",7.9,,,5,7.1,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-26 15:00",8,,,5,6.4,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-26 15:30",8,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-26 16:00",8.1,,,5,7.2,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-26 16:30",8.1,,,5,6.9,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-26 17:00",8.3,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-26 17:30",8.2,,,5,6.7,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-26 18:00",8,,,5,6.6,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 18:30",7.9,,,5,6.6,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 19:00",7.8,,,5,6.5,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 19:30",7.8,,,5,6.4,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 20:00",7.8,,,5,6.3,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-26 20:30",7.9,,,5,6.4,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-26 21:00",8,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 21:30",8.2,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-26 22:00",8.2,,,5,6.3,,,20,5.5,,,30
∞≠∏™(bgna3),"2015-04-26 22:30",8.2,,,5,6.3,,,20,5.4,,,30
∞≠∏™(bgna3),"2015-04-26 23:00",8.1,,,5,6.3,,,20,5.5,,,30
∞≠∏™(bgna3),"2015-04-26 23:30",8.3,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-27 00:00",8.3,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-27 00:30",8.4,,,5,6.1,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-27 01:00",8.4,,,5,6.2,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-27 01:30",8.3,,,5,6.3,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-27 02:00",8.3,,,5,6.2,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-27 02:30",8.3,,,5,6.3,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-27 03:00",7.9,,,5,6.2,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-27 03:30",8.1,,,5,6.2,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-27 04:00",8,,,5,6.2,,,20,5.5,,,30
∞≠∏™(bgna3),"2015-04-27 04:30",8,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-27 05:00",8.1,,,5,6.3,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-27 05:30",8.1,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-27 06:00",8.1,,,5,6.1,,,20,5.3,,,30
∞≠∏™(bgna3),"2015-04-27 06:30",8.1,,,5,6,,,20,5.3,,,30
∞≠∏™(bgna3),"2015-04-27 07:00",8.1,,,5,6,,,20,5.2,,,30
∞≠∏™(bgna3),"2015-04-27 07:30",8.1,,,5,6.1,,,20,5.3,,,30
∞≠∏™(bgna3),"2015-04-27 08:00",8.1,,,5,6.1,,,20,5.3,,,30
∞≠∏™(bgna3),"2015-04-27 08:30",8.2,,,5,6.4,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-27 09:00",8.3,,,5,6.5,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-27 09:30",8.4,,,5,6.8,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-27 10:00",8.6,,,5,6.8,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-27 10:30",8.6,,,5,6.9,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-27 11:00",8.6,,,5,6.9,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-27 11:30",8.6,,,5,6.9,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-27 12:00",8.6,,,5,6.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-27 12:30",8.6,,,5,6.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-27 13:00",8.8,,,5,6.8,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-27 13:30",9.3,,,5,6.9,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-27 14:00",9.1,,,5,6.7,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-27 14:30",9.5,,,5,6.6,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-27 15:00",9.2,,,5,6.6,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-27 15:30",9.3,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-27 16:00",9.5,,,5,6.9,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-27 16:30",9.6,,,5,6.9,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-27 17:00",9.5,,,5,7,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-27 17:30",9.5,,,5,6.9,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-27 18:00",9.3,,,5,6.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-27 18:30",9.3,,,5,6.9,,,20,6.2,,,30
∞≠∏™(bgna3),"2015-04-27 19:00",9.2,,,5,6.9,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-27 19:30",9.3,,,5,6.8,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-27 20:00",9.2,,,5,7.1,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-27 20:30",9.1,,,5,7,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-27 21:00",9.2,,,5,6.9,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-27 21:30",9.2,,,5,6.8,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-27 22:00",9.2,,,5,6.8,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-27 22:30",9,,,5,6.9,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-27 23:00",9.2,,,5,6.9,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-27 23:30",9.2,,,5,7,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 00:00",9.1,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 00:30",9.1,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 01:00",8.9,,,5,7,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 01:30",9.1,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 02:00",9.1,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 02:30",9.1,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 03:00",9,,,5,7,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 03:30",9,,,5,7.1,,,20,6.5,,,30
∞≠∏™(bgna3),"2015-04-28 04:00",9,,,5,7.4,,,20,6.5,,,30
∞≠∏™(bgna3),"2015-04-28 04:30",8.9,,,5,7.4,,,20,6.6,,,30
∞≠∏™(bgna3),"2015-04-28 05:00",8.9,,,5,7.3,,,20,6.6,,,30
∞≠∏™(bgna3),"2015-04-28 05:30",8.9,,,5,7.2,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 06:00",8.9,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 06:30",8.8,,,5,7.1,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 07:00",8.8,,,5,6.9,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 07:30",8.8,,,5,7.6,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 08:00",8.9,,,5,7.6,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 08:30",8.9,,,5,7.1,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 09:00",8.9,,,5,7.1,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 09:30",8.9,,,5,7.1,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 10:00",8.9,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 10:30",9,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 11:00",8.9,,,5,7.1,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 11:30",8.9,,,5,6.8,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 12:00",9,,,5,7.1,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 12:30",9,,,5,7.1,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 13:00",9,,,5,7.2,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 13:30",9.1,,,5,7.3,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 14:00",9.1,,,5,7.3,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 14:30",9.1,,,5,7.3,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 15:00",9.1,,,5,7,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 15:30",9.2,,,5,6.9,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 16:00",9.1,,,5,6.9,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-28 16:30",9.2,,,5,6.9,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 17:00",9.1,,,5,6.9,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 17:30",9,,,5,7,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-28 18:00",8.7,,,5,6.9,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-28 18:30",8.8,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-28 19:00",8.8,,,5,7.1,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-28 19:30",8.6,,,5,6.9,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-28 20:00",8.5,,,5,6.8,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-28 20:30",8.7,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-28 21:00",8.9,,,5,6.8,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-28 21:30",8.8,,,5,6.8,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-28 22:00",8.8,,,5,6.8,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-28 22:30",8.8,,,5,6.7,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-28 23:00",8.6,,,5,6.6,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-28 23:30",8.9,,,5,6.6,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-29 00:00",8.8,,,5,6.8,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-29 00:30",8.7,,,5,6.8,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-29 01:00",8.6,,,5,6.6,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-29 01:30",8.6,,,5,6.6,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-29 02:00",8.8,,,5,6.8,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-29 02:30",8.8,,,5,6.8,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-29 03:00",8.7,,,5,7.1,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-29 03:30",8.6,,,5,7.1,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-29 04:00",8.6,,,5,7.1,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-29 04:30",8.5,,,5,7.3,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-29 05:00",8.4,,,5,7.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-29 05:30",8.4,,,5,8.1,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-29 06:00",8.4,,,5,8.3,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-29 06:30",8.5,,,5,8.4,,,20,6.9,,,30
∞≠∏™(bgna3),"2015-04-29 07:00",8.4,,,5,8.4,,,20,7.4,,,30
∞≠∏™(bgna3),"2015-04-29 07:30",8.3,,,5,8.4,,,20,6.8,,,30
∞≠∏™(bgna3),"2015-04-29 08:00",8.3,,,5,8.4,,,20,7.2,,,30
∞≠∏™(bgna3),"2015-04-29 08:30",8.3,,,5,8.4,,,20,7,,,30
∞≠∏™(bgna3),"2015-04-29 09:00",8.3,,,5,8.3,,,20,6.4,,,30
∞≠∏™(bgna3),"2015-04-29 09:30",8.3,,,5,8.3,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-29 10:00",8.3,,,5,8.3,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 10:30",8.4,,,5,7.7,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 11:00",8.4,,,5,7.9,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-29 11:30",8.5,,,5,7.7,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 12:00",8.5,,,5,7.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 12:30",8.6,,,5,7.7,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 13:00",8.6,,,5,6.8,,,20,6.2,,,30
∞≠∏™(bgna3),"2015-04-29 13:30",8.6,,,5,6.8,,,20,6.2,,,30
∞≠∏™(bgna3),"2015-04-29 14:00",8.6,,,5,6.7,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 14:30",8.6,,,5,6.7,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 15:00",8.7,,,5,6.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 15:30",8.7,,,5,6.7,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 16:00",8.7,,,5,6.8,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 16:30",8.6,,,5,6.9,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 17:00",8.6,,,5,6.9,,,20,6.3,,,30
∞≠∏™(bgna3),"2015-04-29 17:30",8.6,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-29 18:00",8.6,,,5,6.8,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-29 18:30",8.6,,,5,6.9,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-29 19:00",8.6,,,5,6.9,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-29 19:30",8.5,,,5,7,,,20,5.5,,,30
∞≠∏™(bgna3),"2015-04-29 20:00",8.5,,,5,7.1,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-29 20:30",8.5,,,5,6.9,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-29 21:00",8.5,,,5,6.9,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-29 21:30",8.5,,,5,6.9,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-29 22:00",8.5,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-29 22:30",8.5,,,5,6.7,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-29 23:00",8.6,,,5,6.7,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-29 23:30",8.6,,,5,6.8,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-30 00:00",8.6,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 00:30",8.5,,,5,6.8,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 01:00",8.5,,,5,6.9,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 01:30",8.6,,,5,6.8,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-30 02:00",8.6,,,5,6.8,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 02:30",8.6,,,5,6.6,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-30 03:00",8.6,,,5,7.1,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 03:30",8.6,,,5,7,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-30 04:00",8.6,,,5,7,,,20,5.4,,,30
∞≠∏™(bgna3),"2015-04-30 04:30",8.6,,,5,7.3,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-30 05:00",8.6,,,5,6.9,,,20,5.5,,,30
∞≠∏™(bgna3),"2015-04-30 05:30",8.6,,,5,6.6,,,20,5.3,,,30
∞≠∏™(bgna3),"2015-04-30 06:00",8.6,,,5,6.7,,,20,5.1,,,30
∞≠∏™(bgna3),"2015-04-30 06:30",8.6,,,5,6.8,,,20,5.4,,,30
∞≠∏™(bgna3),"2015-04-30 07:00",8.6,,,5,6.9,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 07:30",8.6,,,5,6.5,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 08:00",8.8,,,5,8.4,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-30 08:30",8.8,,,5,7.8,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-30 09:00",8.8,,,5,7,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 09:30",9.1,,,5,7,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-30 10:00",9,,,5,6.7,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 10:30",9.1,,,5,6.4,,,20,5.3,,,30
∞≠∏™(bgna3),"2015-04-30 11:00",9.3,,,5,6.4,,,20,5.4,,,30
∞≠∏™(bgna3),"2015-04-30 11:30",9.2,,,5,6.5,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 12:00",9.4,,,5,6.6,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 12:30",9.3,,,5,6.6,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 13:00",9.3,,,5,6.3,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 13:30",9.3,,,5,6.6,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 14:00",9.4,,,5,6.5,,,20,5.4,,,30
∞≠∏™(bgna3),"2015-04-30 14:30",10.5,,,5,8.1,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-30 15:00",11.2,,,5,8.3,,,20,5.7,,,30
∞≠∏™(bgna3),"2015-04-30 15:30",11.3,,,5,7.5,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 16:00",11.9,,,5,7.4,,,20,5.6,,,30
∞≠∏™(bgna3),"2015-04-30 16:30",11.7,,,5,7.4,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-30 17:00",11.8,,,5,7.6,,,20,5.8,,,30
∞≠∏™(bgna3),"2015-04-30 17:30",11.8,,,5,7.6,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 18:00",11.8,,,5,7.6,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 18:30",11.7,,,5,7.4,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 19:00",11.7,,,5,7,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 19:30",11.3,,,5,7.4,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 20:00",11.2,,,5,7.6,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 20:30",10.8,,,5,7.7,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-30 21:00",10.3,,,5,7.6,,,20,6,,,30
∞≠∏™(bgna3),"2015-04-30 21:30",9.8,,,5,7.6,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-30 22:00",9.2,,,5,7.1,,,20,5.9,,,30
∞≠∏™(bgna3),"2015-04-30 22:30",9.6,,,5,7.5,,,20,6.1,,,30
∞≠∏™(bgna3),"2015-04-30 23:00",9,,,5,7.5,,,20,6.2,,,30
∞≠∏™(bgna3),"2015-04-30 23:30",8.6,,,5,7.4,,,20,6.2,,,30
